id,customer_name,sentiment,csat_score,date,reason,customer_city,customer_state,channel,response_time,call_duration_mins,center_city,center_state,customer_state_abbrev,month,day
GRO-69391437-l-618877-wa,Marrissa Hearnden,Negative,5.0,2020-10-21,Billing Question,Louisville,Kentucky,Chatbot,Below SLA,32,Baltimore,Maryland,KY,10,21
VDP-72445050-P-842377-1h,Rafaello McHardy,Negative,5.0,2020-10-21,Billing Question,Peoria,Arizona,Chatbot,Within SLA,26,Los Angeles,California,AZ,10,21
UPO-68966545-7-217184-df,Tynan Broomfield,Negative,5.0,2020-10-21,Billing Question,Fort Pierce,Florida,Call-Center,Within SLA,41,Baltimore,Maryland,FL,10,21
FPI-38845024-m-269944-d7,Ray Draco,Neutral,7.0,2020-10-21,Billing Question,Washington,District of Columbia,Web,Below SLA,34,Los Angeles,California,,10,21
SRA-81441312-g-247141-81,Niki Jozwik,Neutral,6.0,2020-10-21,Service Outage,Richmond,Virginia,Chatbot,Below SLA,20,Los Angeles,California,VA,10,21
LQK-03704667-0-856167-eU,Else Ingre,Negative,5.0,2020-10-21,Billing Question,Tyler,Texas,Web,Within SLA,44,Chicago,Illinois,TX,10,21
NCL-39604340-J-168494-9N,Terrill Lightoller,Negative,5.0,2020-10-21,Billing Question,Lincoln,Nebraska,Call-Center,Within SLA,37,Baltimore,Maryland,NE,10,21
LBG-26320462-H-736130-cV,Will Durdle,Neutral,6.0,2020-10-21,Billing Question,Clearwater,Florida,Email,Within SLA,6,Baltimore,Maryland,FL,10,21
MGH-58510446-D-687913-Nn,Stefanie Wreakes,Negative,3.0,2020-10-21,Billing Question,Madison,Wisconsin,Email,Within SLA,18,Baltimore,Maryland,WI,10,21
BDJ-96299465-1-798848-QA,Samuele Binley,Very Negative,2.0,2020-10-21,Billing Question,Wichita,Kansas,Chatbot,Within SLA,5,Los Angeles,California,KS,10,21
YAX-30049336-5-983314-Ef,Adelle Nower,Positive,9.0,2020-10-21,Billing Question,Dallas,Texas,Chatbot,Within SLA,35,Baltimore,Maryland,TX,10,21
NEL-04074982-J-617421-W1,Linoel Loudyan,Positive,8.0,2020-10-21,Service Outage,Fresno,California,Web,Within SLA,28,Chicago,Illinois,CA,10,21
XLU-54919635-O-054539-3I,Caspar Danielkiewicz,Very Negative,4.0,2020-10-21,Billing Question,Lexington,Kentucky,Chatbot,Below SLA,31,Los Angeles,California,KY,10,21
IVB-09701974-1-380223-5q,Fleurette Brightwell,Very Positive,10.0,2020-10-21,Billing Question,Des Moines,Iowa,Chatbot,Within SLA,45,Baltimore,Maryland,IA,10,21
AMM-47446882-l-945495-cr,Berget Jeromson,Very Negative,2.0,2020-10-21,Billing Question,Oakland,California,Web,Above SLA,41,Denver,Colorado,CA,10,21
DAF-72671264-R-614630-JC,Hamnet Smallsman,Very Negative,2.0,2020-10-21,Billing Question,Winston Salem,North Carolina,Chatbot,Below SLA,21,Los Angeles,California,NC,10,21
MTR-65270952-j-927118-rg,Erastus Ceaser,Negative,4.0,2020-10-21,Billing Question,South Lake Tahoe,California,Web,Within SLA,24,Los Angeles,California,CA,10,21
KQU-45655166-X-631675-Fz,Bealle Ivison,Very Negative,1.0,2020-10-21,Service Outage,Detroit,Michigan,Web,Within SLA,36,Los Angeles,California,MI,10,21
CJP-15493813-t-526249-8U,Eb Godbert,Very Positive,9.0,2020-10-21,Billing Question,Concord,California,Web,Below SLA,15,Los Angeles,California,CA,10,21
OZI-49535198-T-445293-rp,Bartie Aldous,Positive,7.0,2020-10-21,Billing Question,Newton,Massachusetts,Call-Center,Within SLA,40,Baltimore,Maryland,MA,10,21
JYL-11531536-y-514056-Cd,Dexter Haddacks,Very Negative,2.0,2020-10-21,Payments,San Jose,California,Call-Center,Within SLA,10,Los Angeles,California,CA,10,21
QQR-08196038-l-312613-VT,Willey Bracken,Neutral,6.0,2020-10-21,Billing Question,Nashville,Tennessee,Email,Within SLA,15,Baltimore,Maryland,TN,10,21
HLS-11659897-X-829246-kO,Annemarie Angeau,Neutral,6.0,2020-10-21,Payments,Roanoke,Virginia,Call-Center,Within SLA,11,Los Angeles,California,VA,10,21
ELQ-13257007-v-662858-IP,Christi Dinning,Neutral,6.0,2020-10-21,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,43,Los Angeles,California,,10,21
QBO-63768987-L-870089-xd,Kippie Jurisch,Very Negative,2.0,2020-10-21,Billing Question,Charlotte,North Carolina,Email,Within SLA,20,Los Angeles,California,NC,10,21
JFE-60482349-Q-604709-DR,Somerset Carlet,Positive,9.0,2020-10-21,Payments,Anchorage,Alaska,Call-Center,Within SLA,15,Los Angeles,California,AK,10,21
WBE-18409948-2-413505-VZ,Carline Whittaker,Neutral,7.0,2020-10-21,Payments,Hartford,Connecticut,Call-Center,Below SLA,27,Los Angeles,California,CT,10,21
TTE-84244575-4-490204-wl,Manfred Feavyour,Very Negative,2.0,2020-10-21,Billing Question,Houston,Texas,Email,Within SLA,11,Baltimore,Maryland,TX,10,21
JVT-71285489-s-759157-nh,Olenolin Coppock.,Neutral,6.0,2020-10-21,Billing Question,Tallahassee,Florida,Call-Center,Within SLA,38,Baltimore,Maryland,FL,10,21
HBO-71889423-m-293867-10,Noland Cisneros,Neutral,6.0,2020-10-21,Billing Question,Cleveland,Ohio,Email,Below SLA,16,Chicago,Illinois,OH,10,21
RKV-43109808-x-369127-5l,Cindy Kobierzycki,Negative,5.0,2020-10-21,Billing Question,Los Angeles,California,Email,Within SLA,23,Baltimore,Maryland,CA,10,21
CWX-91758308-O-121141-li,Wildon Toke,Positive,7.0,2020-10-21,Payments,Columbus,Ohio,Call-Center,Below SLA,45,Baltimore,Maryland,OH,10,21
UXD-37312528-z-292633-pH,Bertine De Gregario,Negative,5.0,2020-10-21,Billing Question,Pasadena,California,Call-Center,Within SLA,31,Baltimore,Maryland,CA,10,21
UVO-97990708-J-135542-jR,Zora Huggins,Very Positive,10.0,2020-10-21,Billing Question,Idaho Falls,Idaho,Email,Below SLA,25,Baltimore,Maryland,ID,10,21
YLX-08697483-E-548927-M9,Filia Guilliland,Neutral,6.0,2020-10-21,Billing Question,Birmingham,Alabama,Email,Within SLA,16,Los Angeles,California,AL,10,21
ZVJ-75477396-u-018220-2t,Alejoa Keaysell,Negative,5.0,2020-10-21,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,8,Denver,Colorado,,10,21
ZHT-34948849-k-818267-9r,Lynette Shepherdson,Neutral,6.0,2020-10-21,Billing Question,Young America,Minnesota,Call-Center,Within SLA,7,Baltimore,Maryland,MN,10,21
QYZ-34891084-9-942121-3I,Lucine Langley,Neutral,6.0,2020-10-21,Billing Question,Louisville,Kentucky,Email,Within SLA,9,Chicago,Illinois,KY,10,21
YSP-50769381-B-827630-O4,Israel Ormrod,Negative,6.0,2020-10-21,Billing Question,Indianapolis,Indiana,Call-Center,Within SLA,13,Chicago,Illinois,IN,10,21
QHF-83811153-0-609275-qE,Cordy Pitcher,Positive,8.0,2020-10-21,Payments,Dayton,Ohio,Call-Center,Below SLA,38,Los Angeles,California,OH,10,21
ZKJ-07246425-o-178848-CT,Garvy Hackwell,Negative,5.0,2020-10-21,Billing Question,Hyattsville,Maryland,Email,Below SLA,9,Denver,Colorado,MD,10,21
MQB-46776825-t-658558-5R,Marcellina Livermore,Neutral,6.0,2020-10-21,Billing Question,Long Beach,California,Email,Below SLA,23,Los Angeles,California,CA,10,21
QUU-26420823-r-011351-uI,Elicia Benettolo,Negative,5.0,2020-10-21,Billing Question,Charleston,West Virginia,Call-Center,Below SLA,13,Los Angeles,California,WV,10,21
PES-48828268-m-936356-m2,Lazare Drew-Clifton,Neutral,6.0,2020-10-21,Payments,Irving,Texas,Call-Center,Within SLA,16,Los Angeles,California,TX,10,21
WSS-86204856-9-057991-Pu,Dre Haw,Neutral,5.0,2020-10-21,Billing Question,Memphis,Tennessee,Call-Center,Within SLA,26,Chicago,Illinois,TN,10,21
NKG-26102457-F-079984-6x,Jakie McEvon,Negative,3.0,2020-10-21,Billing Question,Mobile,Alabama,Chatbot,Within SLA,27,Baltimore,Maryland,AL,10,21
EQH-38707943-p-209130-2U,Hirsch Colleymore,Negative,4.0,2020-10-21,Service Outage,Nashville,Tennessee,Chatbot,Below SLA,16,Baltimore,Maryland,TN,10,21
YZK-17009953-J-102529-bF,Fern Fearon,Neutral,6.0,2020-10-21,Billing Question,Norwalk,Connecticut,Email,Within SLA,43,Baltimore,Maryland,CT,10,21
SHF-48274628-N-787050-F5,Domingo Darrell,Negative,5.0,2020-10-21,Billing Question,Atlanta,Georgia,Chatbot,Within SLA,32,Los Angeles,California,GA,10,21
GYB-77160096-0-690762-hF,Ardra Baldin,Very Negative,2.0,2020-10-21,Billing Question,Columbus,Ohio,Web,Within SLA,20,Baltimore,Maryland,OH,10,21
DTX-54015043-K-517912-KX,Ceil Chaundy,Positive,8.0,2020-10-21,Service Outage,Newport Beach,California,Chatbot,Below SLA,36,Baltimore,Maryland,CA,10,21
PEF-74749287-W-322574-RD,Alexina Doblin,Negative,5.0,2020-10-21,Billing Question,Nashville,Tennessee,Call-Center,Within SLA,37,Los Angeles,California,TN,10,21
XZJ-42741652-Z-248087-K3,Arnuad De Bischof,Very Negative,2.0,2020-10-21,Payments,Moreno Valley,California,Call-Center,Above SLA,14,Los Angeles,California,CA,10,21
EBJ-03481121-E-549944-Pn,Hedwig Sowden,Negative,5.0,2020-10-21,Billing Question,El Paso,Texas,Web,Below SLA,33,Los Angeles,California,TX,10,21
VMH-91835984-T-728706-ku,Lelah Cowlas,Very Negative,2.0,2020-10-21,Payments,Panama City,Florida,Call-Center,Within SLA,41,Baltimore,Maryland,FL,10,21
UWX-83506604-q-376368-kD,Gradey Perche,Neutral,6.0,2020-10-21,Billing Question,Houston,Texas,Email,Above SLA,11,Los Angeles,California,TX,10,21
FUN-82737970-c-371978-yk,Devonne Leavry,Neutral,8.0,2020-10-21,Billing Question,Pittsburgh,Pennsylvania,Chatbot,Below SLA,13,Los Angeles,California,PA,10,21
VPN-55543218-Z-773587-LA,Ted Tyt,Neutral,6.0,2020-10-21,Service Outage,Santa Rosa,California,Chatbot,Within SLA,5,Denver,Colorado,CA,10,21
KOR-83285544-u-898014-Zt,Marty Redfearn,Very Positive,10.0,2020-10-21,Payments,Knoxville,Tennessee,Call-Center,Within SLA,12,Chicago,Illinois,TN,10,21
WOI-72287222-u-782547-qh,Arda Pouton,Neutral,6.0,2020-10-21,Billing Question,Pomona,California,Chatbot,Within SLA,44,Denver,Colorado,CA,10,21
VUW-71541400-8-437959-8i,Beret Caswill,Very Negative,2.0,2020-10-21,Billing Question,Long Beach,California,Web,Within SLA,10,Los Angeles,California,CA,10,21
ZOO-61376041-J-844236-9D,Lianna Gurden,Negative,6.0,2020-10-21,Billing Question,Tacoma,Washington,Email,Within SLA,30,Los Angeles,California,WA,10,21
KCH-53667087-S-169834-JL,Bartholomew Peerless,Negative,5.0,2020-10-21,Billing Question,Pittsburgh,Pennsylvania,Web,Above SLA,21,Los Angeles,California,PA,10,21
KTS-59295644-l-394881-HD,Ema Americi,Negative,5.0,2020-10-21,Billing Question,Houston,Texas,Chatbot,Below SLA,28,Los Angeles,California,TX,10,21
HTL-12207368-i-531000-tn,Odille Fransson,Positive,8.0,2020-10-21,Billing Question,Jackson,Tennessee,Chatbot,Within SLA,19,Baltimore,Maryland,TN,10,21
DXC-88567380-v-957896-e2,Duky Rieger,Negative,5.0,2020-10-21,Billing Question,Athens,Georgia,Web,Within SLA,37,Baltimore,Maryland,GA,10,21
JOD-55908179-c-295371-lo,Gayel Cornau,Negative,5.0,2020-10-21,Service Outage,Knoxville,Tennessee,Email,Within SLA,17,Denver,Colorado,TN,10,21
QTB-81109536-d-070461-ib,Ulysses Stealy,Positive,9.0,2020-10-21,Billing Question,Lubbock,Texas,Email,Above SLA,9,Baltimore,Maryland,TX,10,21
UML-28303395-C-931002-gQ,Edna Gerry,Negative,5.0,2020-10-21,Billing Question,Fort Worth,Texas,Email,Below SLA,36,Los Angeles,California,TX,10,21
FAT-70986151-m-909399-T3,Margarete Le-Good,Very Negative,2.0,2020-10-21,Billing Question,Columbus,Ohio,Call-Center,Within SLA,21,Baltimore,Maryland,OH,10,21
TZB-59554849-K-858793-Lb,Georgeanne Romaint,Negative,5.0,2020-10-21,Billing Question,Laredo,Texas,Email,Within SLA,30,Los Angeles,California,TX,10,21
FQD-96842043-S-502901-yB,Loleta Glide,Negative,5.0,2020-10-21,Billing Question,San Bernardino,California,Web,Within SLA,7,Baltimore,Maryland,CA,10,21
HME-80819254-z-774937-pL,Zarla Guidotti,Very Negative,2.0,2020-10-21,Billing Question,Wilkes Barre,Pennsylvania,Email,Within SLA,7,Chicago,Illinois,PA,10,21
YUR-44466720-V-839935-EU,Maddy Broske,Very Negative,2.0,2020-10-21,Service Outage,Albuquerque,New Mexico,Chatbot,Within SLA,34,Baltimore,Maryland,NM,10,21
XBE-87696056-b-933553-Nr,Sigvard Scragg,Positive,8.0,2020-10-21,Billing Question,Saint Louis,Missouri,Chatbot,Within SLA,20,Los Angeles,California,MO,10,21
XEI-40681688-L-038369-vp,Shelton Hulle,Very Negative,2.0,2020-10-21,Billing Question,Grand Rapids,Michigan,Call-Center,Above SLA,15,Baltimore,Maryland,MI,10,21
GCU-73396907-o-312859-Lc,Phebe Mordy,Positive,8.0,2020-10-21,Billing Question,Bakersfield,California,Web,Below SLA,32,Baltimore,Maryland,CA,10,21
TVJ-18278585-M-831629-2U,Alethea Bleacher,Negative,5.0,2020-10-21,Billing Question,Rochester,New York,Call-Center,Within SLA,14,Los Angeles,California,NY,10,21
MXC-42830543-m-958925-JX,Ann-marie Van Baaren,Very Negative,4.0,2020-10-21,Billing Question,Indianapolis,Indiana,Web,Below SLA,37,Los Angeles,California,IN,10,21
PTM-93146023-E-199827-yA,Jyoti Spridgen,Neutral,8.0,2020-10-21,Billing Question,High Point,North Carolina,Web,Within SLA,12,Denver,Colorado,NC,10,21
VQZ-12964549-g-838176-V8,Mercie Zottoli,Neutral,6.0,2020-10-21,Billing Question,Arlington,Virginia,Web,Within SLA,38,Baltimore,Maryland,VA,10,21
NIV-01876319-7-479636-cK,Desiri Klambt,Positive,8.0,2020-10-21,Billing Question,Midland,Michigan,Chatbot,Within SLA,43,Baltimore,Maryland,MI,10,21
TSO-51161929-0-357116-r5,Griselda Reck,Negative,5.0,2020-10-21,Billing Question,New York City,New York,Web,Within SLA,25,Los Angeles,California,NY,10,21
ZZG-08382195-n-881365-W2,Web Rignall,Negative,3.0,2020-10-21,Payments,Sarasota,Florida,Call-Center,Below SLA,42,Los Angeles,California,FL,10,21
NGG-85740548-W-924407-UC,Cynthy Sawdon,Negative,4.0,2020-10-21,Billing Question,Hialeah,Florida,Call-Center,Below SLA,6,Los Angeles,California,FL,10,21
FCC-79098157-i-414772-41,Gerri Pipe,Negative,4.0,2020-10-21,Billing Question,Tampa,Florida,Email,Within SLA,34,Los Angeles,California,FL,10,21
XHO-58381439-c-981547-JR,Leyla Muselli,Negative,3.0,2020-10-21,Service Outage,Minneapolis,Minnesota,Email,Within SLA,6,Los Angeles,California,MN,10,21
MBT-99664037-s-938143-FI,Edita Ruddick,Positive,9.0,2020-10-21,Billing Question,Dallas,Texas,Chatbot,Within SLA,9,Los Angeles,California,TX,10,21
WTW-39620785-m-177142-6u,Abdul Romand,Very Negative,1.0,2020-10-21,Service Outage,Phoenix,Arizona,Chatbot,Within SLA,43,Denver,Colorado,AZ,10,21
XMI-52144171-X-567183-K1,Maura Croshaw,Negative,5.0,2020-10-21,Service Outage,Memphis,Tennessee,Web,Within SLA,45,Baltimore,Maryland,TN,10,21
LWW-45908024-T-690610-ms,Amby MacAndrew,Negative,5.0,2020-10-21,Billing Question,Atlanta,Georgia,Call-Center,Within SLA,6,Chicago,Illinois,GA,10,21
QAC-94569351-A-284690-mp,Danila Dewer,Negative,3.0,2020-10-21,Billing Question,Boulder,Colorado,Chatbot,Below SLA,18,Baltimore,Maryland,CO,10,21
UKJ-55054017-H-074995-1R,Fayre Ledger,Neutral,6.0,2020-10-21,Billing Question,Indianapolis,Indiana,Call-Center,Below SLA,37,Baltimore,Maryland,IN,10,21
ZAK-16816709-L-775243-ER,Hart Gough,Neutral,6.0,2020-10-21,Billing Question,Santa Rosa,California,Email,Within SLA,30,Los Angeles,California,CA,10,21
DXE-24861535-d-700908-a8,Berthe Fairest,Neutral,6.0,2020-10-21,Billing Question,New York City,New York,Call-Center,Below SLA,42,Baltimore,Maryland,NY,10,21
VHO-26056898-P-796675-UL,Ryun Joannic,Positive,9.0,2020-10-21,Billing Question,San Jose,California,Call-Center,Within SLA,16,Baltimore,Maryland,CA,10,21
JWA-90388285-J-123730-jE,Fay Teresse,Negative,5.0,2020-10-21,Billing Question,Seattle,Washington,Chatbot,Within SLA,12,Baltimore,Maryland,WA,10,21
REC-13193803-l-822723-1I,Griz Cornwall,Neutral,6.0,2020-10-21,Payments,Galveston,Texas,Call-Center,Within SLA,32,Baltimore,Maryland,TX,10,21
GHF-88807636-d-117361-X9,Prince Tremayne,Very Negative,4.0,2020-10-21,Billing Question,Mansfield,Ohio,Email,Below SLA,8,Denver,Colorado,OH,10,21
XML-98187080-9-016612-iY,Reba Dobsons,Negative,5.0,2020-10-21,Billing Question,Aiken,South Carolina,Email,Within SLA,24,Baltimore,Maryland,SC,10,21
CSW-76044906-y-081974-DF,Tommi Westraw,Very Positive,9.0,2020-10-21,Billing Question,Omaha,Nebraska,Email,Below SLA,19,Los Angeles,California,NE,10,21
JRE-38218853-Z-565079-CQ,Pablo Artis,Very Negative,2.0,2020-10-21,Billing Question,Rochester,New York,Email,Within SLA,18,Baltimore,Maryland,NY,10,21
YCX-80357766-2-385101-Gc,Stevena Paddell,Neutral,6.0,2020-10-21,Service Outage,Des Moines,Iowa,Web,Within SLA,7,Los Angeles,California,IA,10,21
EZT-43877802-Y-253971-kW,Lea Creasy,Very Negative,2.0,2020-10-21,Billing Question,Terre Haute,Indiana,Web,Within SLA,36,Chicago,Illinois,IN,10,21
RKD-52062973-j-203287-SC,Olenolin De Ferrari,Neutral,6.0,2020-10-21,Billing Question,Dayton,Ohio,Web,Below SLA,18,Baltimore,Maryland,OH,10,21
QGW-20555355-z-094479-sd,Kittie Pyer,Positive,8.0,2020-10-21,Billing Question,Orlando,Florida,Web,Above SLA,34,Chicago,Illinois,FL,10,21
JDW-31488220-H-511423-K3,Lotte Celes,Negative,4.0,2020-10-21,Billing Question,Los Angeles,California,Web,Below SLA,44,Los Angeles,California,CA,10,21
VDE-32148879-W-999775-UJ,Camel Brogan,Negative,4.0,2020-10-21,Billing Question,Salt Lake City,Utah,Email,Within SLA,42,Los Angeles,California,UT,10,21
GBZ-41449521-u-354601-wM,Rudolph Spatoni,Negative,5.0,2020-10-21,Billing Question,New York City,New York,Email,Below SLA,32,Los Angeles,California,NY,10,21
ATM-85670032-G-727586-CD,Eduard Urwen,Neutral,5.0,2020-10-21,Billing Question,Troy,Michigan,Call-Center,Above SLA,12,Baltimore,Maryland,MI,10,21
TUV-33513970-D-966241-Bv,Danika Gerlts,Negative,5.0,2020-10-21,Billing Question,Naples,Florida,Email,Within SLA,21,Los Angeles,California,FL,10,21
AJV-50484142-a-171768-sv,Rhett Pudding,Negative,5.0,2020-10-21,Service Outage,Austin,Texas,Email,Within SLA,13,Los Angeles,California,TX,10,21
WKW-78207141-h-930776-Mg,Goran Fills,Very Positive,9.0,2020-10-21,Service Outage,Bakersfield,California,Chatbot,Within SLA,41,Baltimore,Maryland,CA,10,21
QCD-40531541-b-132769-Pe,Leonidas Longmore,Very Negative,2.0,2020-10-21,Service Outage,Rockford,Illinois,Web,Below SLA,44,Los Angeles,California,IL,10,21
XDD-27026134-N-446854-1b,Ariela Trudgian,Negative,4.0,2020-10-21,Service Outage,Reno,Nevada,Email,Below SLA,19,Los Angeles,California,NV,10,21
ZXG-60463248-q-511571-VK,Elston Peatt,Neutral,6.0,2020-10-21,Billing Question,Newport Beach,California,Email,Within SLA,23,Los Angeles,California,CA,10,21
RMT-24675103-9-127403-eG,Eileen Rustman,Negative,4.0,2020-10-21,Billing Question,Bethesda,Maryland,Email,Above SLA,43,Los Angeles,California,MD,10,21
OXV-56846686-S-852031-7G,Arabella Ingle,Positive,8.0,2020-10-21,Billing Question,San Antonio,Texas,Chatbot,Within SLA,18,Los Angeles,California,TX,10,21
NON-03814897-r-530940-SK,Kelly Kolyagin,Negative,5.0,2020-10-21,Billing Question,Miami,Florida,Email,Below SLA,13,Los Angeles,California,FL,10,21
WFR-66120886-y-070398-ru,Richard Colombier,Positive,8.0,2020-10-21,Billing Question,Canton,Ohio,Email,Within SLA,16,Denver,Colorado,OH,10,21
VPX-63692486-G-615258-nF,Lyssa Stonebanks,Negative,5.0,2020-10-21,Service Outage,Shreveport,Louisiana,Web,Within SLA,7,Chicago,Illinois,LA,10,21
UCX-53680116-X-313373-tE,Leora Palfree,Negative,5.0,2020-10-21,Service Outage,Shreveport,Louisiana,Chatbot,Within SLA,44,Los Angeles,California,LA,10,21
QSJ-31003602-R-717849-SB,Mae Keach,Positive,8.0,2020-10-21,Service Outage,Kalamazoo,Michigan,Chatbot,Below SLA,24,Los Angeles,California,MI,10,21
VAI-41566337-e-304721-GV,Sue Coat,Very Negative,2.0,2020-10-21,Service Outage,Racine,Wisconsin,Email,Below SLA,6,Los Angeles,California,WI,10,21
FHA-61576985-1-672774-Ly,Chadd Ewenson,Very Negative,2.0,2020-10-21,Payments,Lake Worth,Florida,Call-Center,Within SLA,36,Los Angeles,California,FL,10,21
AZO-83759728-H-248350-xj,Lissy Andrea,Negative,5.0,2020-10-21,Billing Question,West Palm Beach,Florida,Email,Below SLA,28,Baltimore,Maryland,FL,10,21
EBH-49163259-j-187098-DT,Cassandra Sopp,Neutral,6.0,2020-10-21,Payments,Worcester,Massachusetts,Call-Center,Below SLA,20,Los Angeles,California,MA,10,21
JMD-42740727-n-653405-Ub,Calvin Locock,Neutral,8.0,2020-10-21,Payments,Midland,Texas,Call-Center,Below SLA,33,Chicago,Illinois,TX,10,21
IHW-44092951-9-841870-ty,Gerrie Downham,Very Negative,2.0,2020-10-21,Billing Question,Jamaica,New York,Chatbot,Within SLA,6,Baltimore,Maryland,NY,10,21
ZTY-18038212-6-434028-sv,Iggie Palin,Positive,8.0,2020-10-21,Payments,Tulsa,Oklahoma,Call-Center,Within SLA,32,Los Angeles,California,OK,10,21
AKL-70569895-H-610941-s5,Toni Osmint,Very Negative,1.0,2020-10-21,Billing Question,San Francisco,California,Chatbot,Below SLA,10,Baltimore,Maryland,CA,10,21
ADA-90095505-U-023645-HG,Jamal Stockoe,Negative,5.0,2020-10-21,Billing Question,Mansfield,Ohio,Call-Center,Within SLA,44,Baltimore,Maryland,OH,10,21
QYW-92296933-2-943107-pL,Blisse Barszczewski,Very Negative,4.0,2020-10-21,Payments,Naples,Florida,Call-Center,Below SLA,18,Los Angeles,California,FL,10,21
ZSC-15076304-w-267787-sZ,Sheena McKelvey,Neutral,8.0,2020-10-21,Service Outage,Des Moines,Iowa,Chatbot,Within SLA,42,Los Angeles,California,IA,10,21
DBL-71337402-e-406349-LQ,Sarene Gason,Negative,5.0,2020-10-21,Billing Question,Hayward,California,Email,Above SLA,45,Chicago,Illinois,CA,10,21
KNZ-38202623-e-459436-MK,Saba Farfolomeev,Very Negative,2.0,2020-10-21,Payments,Winston Salem,North Carolina,Call-Center,Below SLA,13,Los Angeles,California,NC,10,21
JNK-60464820-4-745575-Y7,Stanislaus Creighton,Neutral,6.0,2020-10-21,Billing Question,Fresno,California,Call-Center,Within SLA,29,Baltimore,Maryland,CA,10,21
OTA-99057784-X-311603-wB,Maurice Sang,Negative,5.0,2020-10-21,Payments,Kansas City,Missouri,Call-Center,Within SLA,43,Baltimore,Maryland,MO,10,21
POY-13336983-W-651754-5x,Norton Imm,Positive,8.0,2020-10-21,Billing Question,Dallas,Texas,Email,Above SLA,16,Baltimore,Maryland,TX,10,21
